COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A15A19_E1314_CNT,A15A19_E1112_CNT,A15A19_E2122_CNT,A15A19_E3_4_5_CNT,A15A19_E6_7_CNT,A15A19_E8_9_CNT,A15A19_E1_2_CNT,A15A19_E03_CNT,A15A19_E04_CNT,A20A24_E1314_CNT,A20A24_E1112_CNT,A20A24_E2122_CNT,A20A24_E3_4_5_CNT,A20A24_E6_7_CNT,A20A24_E8_9_CNT,A20A24_E1_2_CNT,A20A24_E03_CNT,A20A24_E04_CNT,A25A29_E1314_CNT,A25A29_E1112_CNT,A25A29_E2122_CNT,A25A29_E3_4_5_CNT,A25A29_E6_7_CNT,A25A29_E8_9_CNT,A25A29_E1_2_CNT,A25A29_E03_CNT,A25A29_E04_CNT,A30A34_E1314_CNT,A30A34_E1112_CNT,A30A34_E2122_CNT,A30A34_E3_4_5_CNT,A30A34_E6_7_CNT,A30A34_E8_9_CNT,A30A34_E1_2_CNT,A30A34_E03_CNT,A30A34_E04_CNT,A35A39_E1314_CNT,A35A39_E1112_CNT,A35A39_E2122_CNT,A35A39_E3_4_5_CNT,A35A39_E6_7_CNT,A35A39_E8_9_CNT,A35A39_E1_2_CNT,A35A39_E03_CNT,A35A39_E04_CNT,A40A44_E1314_CNT,A40A44_E1112_CNT,A40A44_E2122_CNT,A40A44_E3_4_5_CNT,A40A44_E6_7_CNT,A40A44_E8_9_CNT,A40A44_E1_2_CNT,A40A44_E03_CNT,A40A44_E04_CNT,A45A49_E1314_CNT,A45A49_E1112_CNT,A45A49_E2122_CNT,A45A49_E3_4_5_CNT,A45A49_E6_7_CNT,A45A49_E8_9_CNT,A45A49_E1_2_CNT,A45A49_E03_CNT,A45A49_E04_CNT,A50A54_E1314_CNT,A50A54_E1112_CNT,A50A54_E2122_CNT,A50A54_E3_4_5_CNT,A50A54_E6_7_CNT,A50A54_E8_9_CNT,A50A54_E1_2_CNT,A50A54_E03_CNT,A50A54_E04_CNT,A55A59_E1314_CNT,A55A59_E1112_CNT,A55A59_E2122_CNT,A55A59_E3_4_5_CNT,A55A59_E6_7_CNT,A55A59_E8_9_CNT,A55A59_E1_2_CNT,A55A59_E03_CNT,A55A59_E04_CNT,A60A64_E1314_CNT,A60A64_E1112_CNT,A60A64_E2122_CNT,A60A64_E3_4_5_CNT,A60A64_E6_7_CNT,A60A64_E8_9_CNT,A60A64_E1_2_CNT,A60A64_E03_CNT,A60A64_E04_CNT,A65UP_E1314_CNT,A65UP_E1112_CNT,A65UP_E2122_CNT,A65UP_E3_4_5_CNT,A65UP_E6_7_CNT,A65UP_E8_9_CNT,A65UP_E1_2_CNT,A65UP_E03_CNT,A65UP_E04_CNT,INFO_TIME
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,0,0,31,25,142,19,2,0,0,0,7,132,35,90,5,0,0,0,1,19,82,21,64,9,0,0,0,1,27,74,12,60,22,2,0,0,0,20,56,34,73,24,11,0,1,2,28,37,50,100,42,6,0,0,2,23,35,36,102,65,9,0,0,2,9,22,27,81,95,23,0,0,1,5,15,17,68,76,29,0,0,3,2,17,10,61,22,67,0,3,0,4,21,26,77,57,269,9,28,106Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,0,0,13,9,56,10,1,0,0,0,0,54,17,49,4,0,0,0,0,9,75,9,54,5,0,0,0,0,6,29,9,32,5,0,0,0,0,4,15,20,55,10,1,0,0,0,3,4,10,45,18,1,0,0,0,2,11,14,66,36,3,1,0,0,3,6,12,55,56,14,0,1,0,3,5,7,49,52,19,0,1,1,0,3,3,23,31,53,1,0,0,0,7,10,22,24,202,3,15,106Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,0,0,19,12,52,4,0,0,0,0,1,37,12,35,2,0,0,0,0,11,48,6,32,8,0,0,0,0,4,25,10,43,8,2,0,0,0,3,14,15,34,25,2,0,0,0,4,8,16,61,29,4,1,0,1,3,7,21,55,34,2,0,0,0,1,6,6,60,46,10,0,0,0,2,6,12,47,45,20,1,0,0,0,5,5,44,16,35,0,1,0,0,4,8,24,31,176,4,29,106Y
10014,臺東縣,10014010,臺東市,10014010-044,建業里,0,0,18,10,68,8,0,0,0,0,3,50,10,40,5,0,0,0,0,5,44,4,44,0,0,0,0,0,3,25,6,37,9,0,0,0,0,6,14,12,45,19,3,0,0,0,4,10,11,46,19,2,0,1,0,5,11,18,68,30,3,0,0,0,2,6,12,56,44,6,0,0,1,4,3,5,40,42,14,0,1,1,0,4,5,24,15,44,0,2,0,0,4,10,23,27,180,6,11,106Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,0,0,28,26,99,18,2,0,0,0,2,67,17,96,8,0,0,0,1,6,58,11,67,14,0,0,0,1,4,29,19,73,23,1,0,0,0,4,18,18,79,40,13,0,0,2,11,23,19,85,67,10,0,0,2,3,9,18,104,91,11,0,0,0,5,7,9,61,75,24,0,0,1,0,5,7,37,56,44,0,2,2,0,3,11,32,23,77,1,5,0,3,6,3,28,19,197,8,22,106Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,0,0,10,6,47,5,0,0,0,0,6,49,14,21,4,0,0,0,1,9,43,4,22,2,0,0,0,0,4,22,8,19,6,1,0,0,0,8,13,18,30,4,4,0,0,0,3,9,13,38,12,4,0,0,0,3,10,15,42,17,4,0,0,0,2,8,12,44,27,6,0,0,1,0,4,6,36,34,16,0,2,0,0,3,4,14,14,18,0,0,1,2,13,5,21,23,124,0,17,106Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,0,0,54,32,163,26,5,0,0,0,10,182,36,55,1,0,0,0,0,35,115,18,38,1,0,0,0,1,42,87,17,44,4,2,0,0,1,39,75,55,71,9,6,0,0,0,23,53,46,86,19,3,0,0,1,28,51,46,103,27,5,0,2,0,10,36,40,132,40,8,0,0,1,13,21,32,93,27,12,0,1,2,5,33,29,94,27,29,1,1,0,4,44,47,111,58,189,4,16,106Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,0,0,15,12,67,10,1,0,0,0,0,79,14,34,1,0,0,0,0,2,52,11,31,3,0,0,0,0,4,32,12,39,4,1,0,0,1,3,13,23,62,19,3,0,0,0,5,13,21,62,16,1,0,0,0,5,14,22,73,25,5,0,0,0,8,11,16,63,44,5,0,1,0,1,3,15,46,30,16,0,1,0,3,6,5,29,21,39,1,4,1,0,6,4,21,17,121,2,29,106Y
10014,臺東縣,10014010,臺東市,10014010-016,強國里,0,0,8,3,16,4,0,0,0,0,2,30,2,13,0,0,0,0,1,3,34,7,15,3,0,0,0,2,10,18,5,17,1,1,0,0,0,4,9,8,20,8,3,0,0,0,2,8,7,18,8,2,0,0,0,1,3,6,23,12,1,0,0,0,1,3,4,26,15,1,0,0,0,0,7,4,31,20,8,0,0,0,0,3,9,21,16,17,0,0,0,0,6,8,12,18,63,2,7,106Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,0,0,11,15,44,4,3,0,0,0,3,55,14,42,2,0,0,0,0,6,36,7,51,5,1,0,0,0,0,19,4,57,21,0,0,0,0,5,10,26,79,33,4,0,0,0,2,10,11,66,35,5,0,1,0,2,8,11,50,57,4,0,0,0,2,3,8,46,55,14,0,2,0,0,6,5,41,58,35,0,3,0,0,2,1,25,27,81,1,5,0,0,1,2,21,30,228,5,28,106Y
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,0,0,7,9,37,7,0,0,0,0,0,29,5,20,1,0,0,0,0,1,28,8,33,1,0,0,0,0,6,29,11,33,8,2,0,0,0,6,13,14,26,19,1,0,0,0,2,4,10,29,25,2,0,0,1,0,9,4,36,33,4,0,1,0,0,4,5,26,35,8,0,0,0,1,2,0,26,36,17,0,0,0,0,2,5,14,10,17,0,1,1,1,1,2,8,12,117,1,13,106Y
10014,臺東縣,10014010,臺東市,10014010-025,復國里,0,0,5,6,21,2,0,0,0,0,1,21,9,20,1,0,0,0,0,7,20,5,18,1,1,0,0,0,4,9,4,13,2,1,0,0,0,6,5,4,20,4,3,0,0,1,2,8,13,16,14,2,0,0,0,3,4,3,31,13,5,0,0,0,1,3,1,39,25,5,0,0,0,3,4,3,22,17,8,0,0,0,1,1,2,24,12,17,0,0,0,0,5,2,16,17,73,2,8,106Y
10014,臺東縣,10014010,臺東市,10014010-027,復興里,0,0,3,3,9,2,0,0,0,0,3,10,5,7,0,0,0,0,0,5,15,4,11,4,0,0,0,0,2,11,3,16,2,1,0,0,0,1,5,5,23,3,2,0,0,0,0,1,5,15,7,2,1,1,0,1,2,9,11,7,1,0,0,0,2,0,2,23,14,0,0,0,0,0,3,3,21,13,2,0,0,0,0,2,2,10,9,8,0,0,0,1,1,6,20,13,48,2,3,106Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,0,0,80,44,296,42,2,0,0,0,36,379,57,113,5,0,0,0,4,71,327,50,142,8,0,0,0,4,75,266,52,145,16,5,0,1,7,74,183,94,176,34,11,0,0,6,68,103,105,198,72,20,0,0,5,66,88,128,234,87,11,1,1,5,55,84,93,284,125,15,0,0,2,34,83,88,286,115,42,0,0,1,18,80,71,210,76,113,2,5,3,16,89,92,215,118,442,8,44,106Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,0,0,16,22,87,14,2,0,0,0,1,73,27,71,4,0,0,0,0,4,48,9,48,4,1,0,0,0,2,31,11,59,11,0,0,0,0,4,25,18,58,19,5,0,0,0,4,18,5,76,34,13,0,1,0,4,8,13,73,60,16,0,0,0,3,9,8,59,64,25,0,1,0,0,4,5,38,39,38,0,0,0,0,2,4,24,16,71,0,0,0,0,4,2,25,20,189,1,30,106Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,0,0,12,4,34,5,0,0,0,0,2,47,14,19,1,1,0,0,1,8,33,7,26,2,0,0,0,1,2,31,7,23,4,0,0,0,1,8,21,20,27,10,3,0,0,0,5,7,15,17,13,4,0,0,1,3,9,20,52,13,5,0,0,1,2,10,15,52,24,4,0,0,0,3,8,10,42,28,8,0,0,0,1,5,11,30,11,25,0,1,0,3,15,7,41,21,115,1,11,106Y
10014,臺東縣,10014010,臺東市,10014010-026,興國里,0,0,16,2,39,4,0,0,0,0,5,52,6,11,1,0,0,0,0,6,45,3,8,1,0,0,0,0,11,18,11,7,2,0,0,0,2,12,14,17,22,8,0,0,0,1,5,20,14,29,7,1,0,0,0,3,11,12,51,11,0,0,0,1,3,9,8,42,9,1,0,0,0,2,8,7,23,12,4,0,0,0,0,6,6,20,5,11,0,1,0,2,7,7,41,25,73,2,11,106Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,0,0,27,31,99,9,0,0,0,0,3,84,19,68,4,0,0,0,0,14,74,23,63,9,1,0,0,0,4,62,18,62,11,4,0,0,0,7,34,24,84,26,0,0,0,3,2,20,28,94,41,2,0,0,1,6,23,29,97,41,6,0,0,0,2,10,11,80,69,11,0,0,0,3,6,12,57,55,41,0,2,0,0,3,7,34,36,69,1,1,0,1,8,6,30,32,227,2,33,106Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,0,0,26,29,136,18,0,0,0,0,8,146,43,117,7,0,0,0,1,20,108,30,110,14,1,0,0,1,20,100,40,89,10,1,0,0,0,15,38,51,117,37,5,0,1,1,25,37,27,109,50,6,0,0,1,15,29,42,156,62,7,0,0,1,7,24,27,104,80,19,0,0,0,0,10,22,99,76,43,1,2,0,2,14,12,74,35,67,1,2,1,1,10,14,55,53,270,4,26,106Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,0,0,78,52,261,35,3,0,0,0,11,295,54,119,10,0,0,0,1,47,245,36,134,20,0,0,0,2,42,162,52,135,31,4,0,1,7,38,86,84,166,42,12,0,1,0,20,51,85,181,79,7,0,1,4,26,43,67,214,103,16,0,1,2,21,42,61,226,143,19,0,1,0,6,30,34,184,135,50,0,1,2,4,31,43,138,72,114,0,1,0,3,48,45,125,74,445,8,32,106Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,0,0,27,30,119,10,1,0,0,0,5,138,45,79,3,0,0,0,1,14,98,14,63,8,3,0,0,0,13,56,26,75,15,1,0,0,0,13,31,26,74,42,3,0,0,0,9,23,24,93,38,6,0,0,0,13,24,26,100,69,7,0,0,2,12,12,25,97,85,16,0,1,0,9,11,17,73,68,29,0,0,1,4,5,9,49,29,67,1,1,0,2,8,12,39,48,258,3,43,106Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,0,0,18,10,39,5,0,0,0,0,5,65,13,34,1,0,0,0,0,6,56,10,35,4,0,0,0,1,8,22,10,43,10,2,0,0,0,8,10,5,43,29,6,0,0,0,3,8,8,34,16,3,0,0,1,1,6,14,66,28,3,0,0,3,6,4,12,60,43,7,0,1,0,2,3,2,47,57,11,0,2,0,0,1,0,19,23,36,0,0,0,1,1,3,20,23,175,7,21,106Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,0,0,124,88,393,55,5,0,0,0,35,429,110,155,10,0,0,0,3,84,393,54,162,11,0,0,0,3,86,280,84,180,31,3,0,1,10,90,219,136,244,69,8,0,0,10,78,138,141,321,94,12,0,1,8,61,126,141,323,107,13,0,0,7,49,87,135,331,131,28,1,2,3,25,72,112,319,143,69,0,5,2,14,55,81,229,107,161,1,4,1,17,76,63,165,129,561,8,62,106Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,0,0,21,18,74,13,0,0,0,0,5,64,23,38,2,0,0,0,0,12,60,23,38,6,1,0,0,0,16,45,15,41,3,1,0,0,0,17,26,25,41,15,2,0,0,2,6,18,17,58,20,3,0,0,1,4,11,22,57,27,2,0,0,0,6,11,18,60,36,3,0,0,3,2,7,10,66,36,15,0,0,1,4,7,6,52,22,33,0,1,1,3,4,6,44,24,137,7,13,106Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,0,0,6,12,44,1,0,0,0,0,0,44,15,25,0,0,0,0,0,5,26,2,12,1,0,0,0,0,6,23,10,27,4,0,0,0,2,1,21,10,35,7,3,0,0,0,1,11,16,36,21,0,0,0,0,1,10,14,35,28,1,0,1,1,3,4,8,33,24,4,0,0,0,4,2,2,24,37,8,0,0,0,0,3,3,23,15,28,0,1,0,1,3,7,24,23,95,1,9,106Y
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,0,0,6,3,19,0,0,0,0,0,1,12,1,7,0,0,0,0,0,2,12,1,6,1,0,0,0,0,5,13,2,6,0,0,0,0,0,3,5,2,8,2,1,0,0,3,2,8,8,11,5,0,0,0,0,1,9,9,19,3,0,0,0,0,1,4,2,14,10,1,0,0,0,1,1,5,21,5,1,0,0,0,2,6,7,11,8,3,0,0,0,0,5,4,35,17,43,1,4,106Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,0,0,7,7,32,5,0,0,0,0,3,43,3,8,0,0,0,0,0,5,38,2,14,2,0,0,0,0,7,35,10,21,4,0,0,0,0,9,14,10,22,6,2,0,0,0,3,20,9,20,7,0,0,0,1,5,12,15,23,6,2,0,0,1,0,10,10,30,10,4,0,0,0,0,10,6,47,11,6,0,0,0,3,7,2,45,16,17,0,0,0,0,10,8,37,42,81,3,16,106Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,0,0,6,9,30,7,0,0,0,0,0,27,4,19,1,0,0,0,0,3,27,5,24,2,0,0,0,0,1,15,4,20,6,0,0,0,0,1,2,10,24,4,0,0,1,0,3,8,4,22,22,4,0,0,0,5,2,3,32,22,4,0,1,0,1,4,4,26,21,11,0,2,0,1,1,6,32,26,24,0,0,0,1,1,1,12,12,25,0,1,0,0,4,3,10,11,106,1,23,106Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,0,0,16,18,72,13,0,0,0,0,2,93,7,40,3,0,0,0,0,11,68,7,42,5,0,0,0,1,14,51,15,45,9,1,0,0,3,12,30,18,42,11,2,0,0,0,8,30,30,62,19,4,0,0,0,8,15,10,77,25,3,0,0,0,5,13,19,72,41,14,0,0,0,3,16,11,62,54,17,0,0,1,1,10,11,58,14,50,0,1,0,2,26,17,57,40,186,3,31,106Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,0,0,9,11,31,8,0,0,0,0,2,43,12,24,1,0,0,0,0,5,26,7,29,2,0,0,0,0,0,22,4,22,7,0,0,0,0,3,16,14,23,4,4,0,0,1,3,7,6,33,15,4,0,0,0,0,5,10,39,26,6,0,0,0,2,7,12,35,35,18,0,0,0,0,4,3,28,14,20,0,1,0,0,2,0,22,23,29,0,2,0,1,3,3,13,18,112,2,20,106Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,0,0,5,6,16,4,0,0,0,0,0,16,7,18,1,0,0,0,0,2,10,2,16,4,0,0,1,0,3,9,2,14,5,0,0,0,0,1,4,2,26,7,1,0,0,0,1,1,5,10,21,7,0,0,0,0,1,3,29,23,3,0,0,0,0,4,1,10,25,9,0,0,0,0,0,3,9,22,13,0,0,0,0,0,1,8,6,33,0,0,1,0,2,1,5,12,95,1,6,106Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,0,0,19,8,76,5,0,0,0,0,2,91,24,46,2,0,0,0,0,5,51,8,42,8,2,0,0,0,3,38,8,39,2,0,0,0,0,6,26,9,58,18,6,0,0,0,3,12,9,61,32,3,0,0,0,2,8,14,81,50,12,0,0,0,0,9,11,72,59,13,0,1,0,2,3,6,51,53,27,1,1,0,0,1,4,14,17,62,1,3,0,0,3,3,24,39,321,3,31,106Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,0,0,17,8,62,10,0,0,0,0,2,61,6,26,0,0,0,0,0,12,45,5,23,2,1,0,0,0,6,38,9,32,6,1,0,0,1,5,32,15,40,7,1,0,0,0,9,17,6,33,16,2,0,0,0,5,10,17,53,11,6,0,0,0,4,9,15,48,21,8,0,0,0,1,5,13,58,26,13,0,0,0,1,8,8,32,19,37,0,0,0,1,6,16,22,32,110,1,16,106Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,0,0,20,5,84,13,1,0,0,0,0,62,10,50,1,0,0,0,0,6,53,3,46,6,0,0,0,0,6,35,13,62,15,1,0,0,0,5,25,14,72,45,3,0,0,0,6,20,13,72,23,3,0,0,0,1,10,9,57,34,7,0,0,0,1,6,5,23,54,11,0,0,0,1,3,2,13,45,32,0,0,0,1,1,2,10,12,49,0,0,0,0,1,1,1,6,90,0,4,106Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,0,0,15,7,61,7,0,0,0,0,1,65,8,35,2,1,0,0,0,6,60,11,34,3,2,0,0,1,10,47,7,50,4,0,0,0,0,6,35,16,70,19,4,0,0,0,7,17,14,60,35,2,0,0,1,5,15,20,72,23,0,0,0,0,2,13,10,47,38,6,0,0,0,2,11,11,43,49,5,0,0,0,4,2,7,24,15,17,0,1,0,0,1,4,13,1,99,0,3,106Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,0,0,8,5,47,11,0,0,0,0,0,44,13,34,3,0,0,0,0,3,60,4,43,2,1,0,0,0,9,16,6,56,3,0,0,0,0,3,9,7,43,26,1,0,0,0,1,7,7,20,24,0,0,0,0,1,5,1,21,31,1,0,0,0,0,2,3,16,28,0,0,0,0,0,1,4,3,32,10,0,0,0,0,1,0,3,4,37,0,1,0,0,0,0,2,0,61,0,0,106Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,0,0,9,7,49,7,0,0,0,0,1,38,10,36,2,0,0,0,0,8,58,8,21,2,0,0,0,0,10,25,7,55,17,0,0,0,0,8,24,8,64,26,2,0,0,0,12,6,11,45,27,0,0,0,0,5,11,14,24,16,0,0,0,0,4,7,4,35,22,2,0,0,1,2,3,3,35,33,5,0,0,0,0,0,5,13,14,27,0,0,0,0,0,1,4,4,68,0,3,106Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,0,0,2,10,29,4,0,0,0,0,0,19,3,24,2,0,0,0,0,2,18,5,19,5,1,0,0,0,0,19,4,33,6,2,0,0,0,4,14,12,42,15,7,0,1,0,1,16,9,32,10,3,0,0,0,1,5,7,14,16,12,0,0,0,0,1,0,13,24,25,0,0,0,0,0,3,17,34,36,0,0,0,0,2,2,11,17,47,0,0,0,0,2,6,7,9,103,1,6,107Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,0,0,10,8,45,4,2,0,0,0,2,50,14,27,1,0,0,0,0,9,49,6,41,3,0,0,0,0,9,33,7,46,10,2,0,0,0,11,23,16,52,22,1,0,0,0,7,10,24,65,20,1,0,0,2,3,14,10,51,33,8,0,0,0,1,9,10,47,40,15,0,0,0,4,4,9,35,53,35,0,0,0,0,4,6,29,21,47,0,1,0,0,7,5,30,34,148,0,12,107Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,0,0,6,18,46,7,0,0,0,0,0,30,20,53,7,0,0,0,0,1,38,6,50,13,0,0,0,0,1,20,11,51,14,2,0,0,0,0,12,7,44,30,4,0,0,0,1,12,12,43,23,5,0,0,0,1,5,8,31,47,10,0,0,1,2,6,4,18,67,23,0,0,0,0,1,2,28,47,28,0,1,0,0,3,2,19,28,51,0,1,1,1,5,5,11,6,117,0,2,107Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,0,0,11,8,35,6,0,0,0,0,3,46,11,38,3,0,0,0,0,6,41,8,40,5,0,0,0,1,3,31,12,45,11,3,0,0,0,3,27,21,57,16,2,0,0,0,5,18,23,57,31,2,0,0,2,5,13,7,54,52,4,0,0,1,0,5,11,49,56,17,0,0,0,0,7,11,41,59,33,0,1,0,1,3,6,33,40,53,1,2,0,1,10,5,21,25,202,4,35,107Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,0,0,3,13,23,0,0,0,0,0,0,10,10,6,0,0,0,0,0,2,18,4,19,1,0,0,0,0,0,14,3,14,4,1,0,1,0,4,9,10,15,6,1,0,0,0,4,6,6,26,18,0,0,0,0,1,3,3,24,13,3,0,1,0,0,1,2,27,16,9,0,0,0,1,2,8,20,22,19,0,0,0,0,6,5,14,16,21,0,1,0,0,3,3,8,12,55,4,8,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,0,0,6,2,15,2,1,0,0,0,2,26,9,9,1,0,0,0,0,2,20,3,12,0,0,0,0,0,1,18,2,16,13,3,0,0,0,1,8,9,22,10,3,0,0,0,2,5,10,19,14,0,0,0,0,2,2,6,34,13,1,0,0,0,1,3,4,19,26,5,0,0,0,0,2,3,19,21,11,0,1,0,0,0,1,9,18,23,0,0,0,0,1,0,4,14,106,0,16,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,0,0,18,15,73,2,1,0,0,0,2,53,16,28,2,0,0,0,1,5,57,13,53,5,0,0,0,0,9,42,14,53,14,1,0,0,1,6,31,22,66,25,2,0,0,1,7,21,14,73,28,2,0,0,1,5,14,17,80,38,6,0,0,2,2,7,12,67,40,17,0,1,0,1,6,11,55,52,28,0,4,0,2,8,10,45,37,68,1,4,0,2,8,8,32,35,279,5,41,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,0,0,4,6,17,1,0,0,0,0,1,11,9,21,2,0,0,0,0,2,11,10,23,0,0,0,0,0,4,6,4,12,8,0,0,0,0,0,7,5,22,7,1,0,0,0,2,4,2,23,17,2,0,0,0,1,7,1,17,14,3,0,0,0,0,3,3,12,16,5,0,0,0,1,2,2,24,24,8,0,0,0,0,0,5,19,14,23,0,0,0,0,5,0,10,9,85,1,13,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,0,0,2,7,38,4,2,0,0,0,0,15,16,45,1,0,0,0,0,1,12,7,40,6,0,0,0,0,1,12,2,40,8,0,0,1,0,0,7,8,44,29,0,0,1,1,2,1,9,24,44,4,0,1,0,0,1,2,33,35,13,0,0,0,3,2,1,18,32,30,0,1,0,0,3,3,18,26,43,1,1,0,0,0,5,11,7,56,0,1,0,0,1,2,12,12,113,2,11,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,0,0,6,24,82,7,0,0,0,0,0,44,32,60,3,0,0,0,0,2,45,15,72,5,0,0,0,0,3,27,16,66,13,2,0,0,0,2,15,19,83,31,2,0,0,2,2,10,16,78,66,2,0,0,0,0,10,9,76,50,11,0,1,1,0,6,9,72,63,36,0,0,0,1,8,4,46,64,55,0,2,0,0,3,3,33,23,74,2,1,0,0,6,5,26,39,184,3,9,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,0,0,13,9,67,5,1,0,0,0,1,39,17,43,6,0,0,0,0,2,48,10,34,5,1,0,0,0,5,26,12,42,7,1,0,0,0,2,18,13,54,24,1,0,0,0,0,10,18,52,26,4,0,1,1,5,3,18,57,44,3,0,1,0,0,4,11,36,44,12,0,0,0,1,0,4,37,59,22,0,0,0,0,1,3,20,20,55,0,0,0,0,2,1,13,20,217,0,12,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,0,0,5,5,20,8,1,0,0,0,1,17,4,26,0,0,0,0,0,0,19,2,25,2,0,0,0,1,4,21,10,28,3,0,0,0,0,2,8,9,37,13,0,0,1,0,0,3,5,25,14,1,0,0,0,2,5,6,27,17,2,0,0,0,4,1,8,42,31,9,0,0,0,3,1,2,20,41,16,0,1,0,0,1,0,12,19,33,0,2,1,1,1,1,5,15,149,2,22,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,0,0,17,20,39,5,0,0,0,0,1,65,22,26,2,0,0,0,0,6,70,9,21,2,0,0,0,1,5,49,16,26,9,1,0,0,0,9,35,12,45,9,1,0,0,0,6,14,26,46,22,0,0,0,0,2,10,21,69,31,1,0,0,0,0,6,9,50,39,5,0,0,0,2,7,9,45,47,20,0,2,0,2,4,5,37,24,46,1,2,0,1,7,6,27,33,201,3,33,107Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,0,0,4,2,24,4,0,0,0,0,2,19,3,11,3,0,0,0,0,2,12,4,10,1,0,0,0,0,1,10,4,12,5,0,0,0,0,0,8,7,25,3,1,0,0,0,5,5,5,28,11,0,0,0,0,1,8,5,28,19,3,0,0,0,0,2,7,25,37,2,0,1,0,0,0,3,8,14,9,0,0,0,0,1,3,5,8,29,0,2,0,0,1,3,11,14,121,1,39,107Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,0,0,16,7,40,5,2,0,0,0,1,35,8,56,8,1,0,0,0,3,32,3,42,9,0,0,0,0,2,20,2,36,12,2,0,0,0,3,14,9,54,33,22,0,0,0,1,5,6,31,69,16,0,0,0,4,9,4,28,61,21,0,0,0,1,2,4,22,50,52,0,0,0,0,1,5,15,53,75,1,4,0,1,1,3,28,25,76,0,2,0,1,0,2,8,20,240,1,9,107Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,0,0,37,21,100,11,0,0,0,0,7,110,24,66,5,0,0,0,0,6,94,20,80,11,0,0,0,1,7,78,24,74,21,0,0,0,0,7,46,43,102,46,19,0,0,0,7,31,20,75,75,25,0,1,1,7,14,27,80,97,13,0,1,1,3,12,18,58,98,45,0,1,0,0,6,11,65,86,91,0,4,0,0,9,10,39,48,125,1,8,0,0,6,8,33,46,422,0,25,107Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,0,0,3,0,15,4,0,0,0,0,1,23,1,13,0,0,0,0,0,3,24,6,20,1,0,0,0,0,1,12,4,21,2,0,0,0,0,0,5,6,29,10,1,0,0,1,3,4,2,22,23,7,0,1,0,3,3,4,15,22,9,0,0,0,0,4,0,22,32,15,0,0,0,0,0,3,17,29,37,0,1,0,0,3,1,9,16,48,0,0,0,0,1,0,12,17,164,1,7,107Y
