COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,BORN_CNT,BORN_M_CNT,BORN_F_CNT,MARRY_B_CNT,CLAIM_B_CNT,NO_CLAIM_B_CNT,ABANDONED_B_CNT,TAIWAN_B_CNT,NON_TAIWAN_B_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,出生數,出生登記男嬰人口數,出生登記女嬰人口數,婚生人數,非婚生已認領人數,非婚生未認領人數,棄嬰或無依兒童人數,本國籍生母之嬰兒出生數,非本國籍生母之嬰兒出生數,資料時間
10014,臺東縣,10014010,臺東市,10014010-020,中正里,17,7,10,17,0,0,0,17,0,113Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,10,4,6,10,0,0,0,10,0,113Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,19,9,10,19,0,0,0,19,0,113Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,21,12,9,20,1,0,0,21,0,113Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,13,10,3,13,0,0,0,13,0,113Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,20,8,12,17,1,2,0,20,0,113Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,46,27,19,44,1,1,0,46,0,113Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,13,8,5,13,0,0,0,13,0,113Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,20,10,10,20,0,0,0,19,1,113Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,25,15,10,25,0,0,0,25,0,113Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,16,7,9,15,1,0,0,16,0,113Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,32,18,14,31,1,0,0,30,2,113Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,8,4,4,8,0,0,0,8,0,113Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,15,4,11,13,1,1,0,15,0,113Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,34,15,19,33,1,0,0,34,0,113Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,22,16,6,21,0,1,0,22,0,113Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,8,2,6,7,0,1,0,8,0,113Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,10,4,6,6,0,4,0,10,0,113Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,2,2,0,1,0,1,0,2,0,113Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,15,6,9,14,0,1,0,14,1,113Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,23,14,9,17,1,5,0,22,1,113Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,24,9,15,22,1,1,0,23,1,113Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,35,13,22,33,1,1,0,33,2,113Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,23,7,16,21,1,1,0,23,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,1,1,0,1,0,0,0,1,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,6,3,3,4,1,1,0,6,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,7,3,4,5,1,1,0,7,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,21,11,10,18,1,2,0,21,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,12,7,5,12,0,0,0,12,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,16,6,10,16,0,0,0,16,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,2,2,0,2,0,0,0,2,0,113Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,10,6,4,10,0,0,0,9,1,113Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,13,4,9,12,0,1,0,13,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,3,0,3,3,0,0,0,3,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,6,3,3,6,0,0,0,6,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,6,3,3,6,0,0,0,6,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-005,里?里,12,6,6,12,0,0,0,12,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,1,1,0,1,0,0,0,1,0,113Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,7,3,4,7,0,0,0,7,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,1,1,0,1,0,0,0,1,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,1,1,0,1,0,0,0,1,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,1,0,1,1,0,0,0,1,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,1,0,1,1,0,0,0,1,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,7,3,4,5,0,2,0,7,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,6,3,3,5,0,1,0,6,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,7,5,2,6,1,0,0,7,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,14,5,9,14,0,0,0,14,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,11,5,6,10,1,0,0,11,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,29,15,14,27,0,2,0,28,1,113Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,12,7,5,11,0,1,0,12,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,6,3,3,6,0,0,0,6,0,113Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,5,3,2,5,0,0,0,5,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,0,0,0,0,0,0,0,0,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,4,3,1,4,0,0,0,4,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,10,6,4,6,1,3,0,10,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,6,3,3,5,0,1,0,6,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,9,6,3,9,0,0,0,8,1,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,11,4,7,11,0,0,0,11,0,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,9,6,3,9,0,0,0,9,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,10,7,3,9,1,0,0,10,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,7,3,4,7,0,0,0,7,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,1,0,1,1,0,0,0,1,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,6,3,3,6,0,0,0,6,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,22,11,11,20,1,1,0,22,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,2,2,0,2,0,0,0,2,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,8,2,6,7,0,1,0,8,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,1,0,1,1,0,0,0,1,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,2,1,1,2,0,0,0,2,0,113Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,3,1,2,3,0,0,0,3,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,4,1,3,3,0,1,0,4,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,7,7,0,6,0,1,0,7,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,12,5,7,12,0,0,0,12,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,0,0,0,0,0,0,0,0,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,5,3,2,5,0,0,0,5,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,0,0,0,0,0,0,0,0,0,113Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,8,1,7,7,0,1,0,8,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,3,3,0,3,0,0,0,3,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,7,4,3,7,0,0,0,7,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,7,4,3,6,0,1,0,7,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,13,6,7,12,1,0,0,13,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,6,2,4,6,0,0,0,6,0,113Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,8,3,5,8,0,0,0,8,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,8,6,2,8,0,0,0,8,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,6,5,1,5,1,0,0,6,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,2,0,2,2,0,0,0,2,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,4,2,2,4,0,0,0,4,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,8,4,4,8,0,0,0,8,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,14,8,6,13,1,0,0,10,4,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,8,4,4,7,0,1,0,8,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,16,6,10,15,0,1,0,16,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,10,5,5,9,0,1,0,10,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,5,3,2,5,0,0,0,5,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,7,3,4,6,0,1,0,7,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,8,2,6,7,1,0,0,8,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,7,5,2,6,0,1,0,7,0,113Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,6,3,3,6,0,0,0,6,0,113Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,5,3,2,5,0,0,0,5,0,113Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,8,3,5,7,0,1,0,8,0,113Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,13,6,7,13,0,0,0,13,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,10,6,4,8,0,2,0,10,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,6,2,4,6,0,0,0,6,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,4,1,3,4,0,0,0,4,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,18,8,10,16,1,1,0,18,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,8,7,1,7,0,1,0,8,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,7,3,4,7,0,0,0,7,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,7,6,1,7,0,0,0,7,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,5,4,1,5,0,0,0,5,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,9,4,5,9,0,0,0,9,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,15,7,8,14,0,1,0,15,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,17,11,6,16,0,1,0,17,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,4,2,2,3,0,1,0,4,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,11,7,4,10,0,1,0,11,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,15,8,7,12,0,3,0,15,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,0,0,0,0,0,0,0,0,0,113Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,8,7,1,8,0,0,0,8,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,9,6,3,7,0,2,0,9,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,10,3,7,7,0,3,0,10,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,2,0,2,2,0,0,0,2,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,4,1,3,4,0,0,0,4,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,5,1,4,4,0,1,0,5,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,4,3,1,4,0,0,0,4,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,13,7,6,12,0,1,0,13,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,10,4,6,10,0,0,0,10,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,9,5,4,9,0,0,0,9,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,6,3,3,5,0,1,0,6,0,113Y
