COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,DEAD_CNT,DEAD_M_CNT,DEAD_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,死亡數,死亡登記男性人口數,死亡登記女性人口數,資料時間
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,13,9,4,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,25,10,15,113Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,13,6,7,113Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,26,15,11,113Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,12,8,4,113Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,7,3,4,113Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,16,11,5,113Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,29,12,17,113Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,9,5,4,113Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,16,7,9,113Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,6,2,4,113Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,4,3,1,113Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,10,7,3,113Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,35,23,12,113Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,23,10,13,113Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,21,15,6,113Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,2,1,1,113Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,13,11,2,113Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,17,12,5,113Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,38,23,15,113Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,13,7,6,113Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,28,18,10,113Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,10,6,4,113Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,36,25,11,113Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,18,10,8,113Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,19,11,8,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,18,10,8,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,2,2,0,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,10,4,6,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,11,5,6,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,13,7,6,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,30,18,12,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,22,10,12,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,30,16,14,113Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,14,7,7,113Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,8,3,5,113Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,24,14,10,113Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,19,13,6,113Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,24,11,13,113Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,8,5,3,113Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,7,6,1,113Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,11,8,3,113Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,15,9,6,113Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,12,6,6,113Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,5,4,1,113Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,2,2,0,113Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,17,13,4,113Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,9,5,4,113Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,5,3,2,113Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,11,7,4,113Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,3,3,0,113Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,10,8,2,113Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,17,8,9,113Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,17,8,9,113Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,6,3,3,113Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,9,6,3,113Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,23,19,4,113Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,3,1,2,113Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,6,4,2,113Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台?村,11,6,5,113Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土?村,11,10,1,113Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,7,7,0,113Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,6,5,1,113Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,6,2,4,113Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,1,1,0,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,15,10,5,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,7,4,3,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,12,8,4,113Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,9,6,3,113Y
