COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,A0A14_CNT,A0A14_M_CNT,A0A14_F_CNT,A15A64_CNT,A15A64_M_CNT,A15A64_F_CNT,A65UP_CNT,A65UP_M_CNT,A65UP_F_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,0-14歲人口數,0-14歲男性人口數,0-14歲女性人口數,15-64歲人口數,15-64歲男性人口數,15-64歲女性人口數,65歲以上人口數,65歲以上男性人口數,65歲以上女性人口數,資料時間
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,111,61,50,689,362,327,186,74,112,109Y09M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,919,468,451,2161,1006,1155,510,212,298,109Y09M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,949,511,438,2624,1278,1346,565,245,320,109Y09M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1127,581,546,3400,1623,1777,822,366,456,109Y09M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,815,438,377,1207,557,650,283,131,152,109Y09M
10014,臺東縣,10014010,臺東市,10014010-014,四維里,94,48,46,534,287,247,131,61,70,109Y09M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,180,96,84,1360,705,655,358,149,209,109Y09M
10014,臺東縣,10014010,臺東市,10014010-016,強國里,64,30,34,505,273,232,138,62,76,109Y09M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,103,56,47,975,518,457,302,131,171,109Y09M
10014,臺東縣,10014010,臺東市,10014010-018,民權里,101,62,39,679,360,319,169,76,93,109Y09M
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,59,33,26,558,303,255,169,73,96,109Y09M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,22,11,11,566,289,277,242,111,131,109Y09M
10014,臺東縣,10014010,臺東市,10014010-021,大同里,80,37,43,594,296,298,177,72,105,109Y09M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,84,45,39,634,334,300,172,73,99,109Y09M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,451,236,215,744,402,342,203,114,89,109Y09M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,219,109,110,559,284,275,208,92,116,109Y09M
10014,臺東縣,10014010,臺東市,10014010-025,復國里,53,28,25,480,251,229,127,59,68,109Y09M
10014,臺東縣,10014010,臺東市,10014010-026,興國里,240,126,114,582,283,299,170,67,103,109Y09M
10014,臺東縣,10014010,臺東市,10014010-027,復興里,47,23,24,339,178,161,86,42,44,109Y09M
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,17,11,6,296,148,148,103,40,63,109Y09M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,168,100,68,1408,764,644,297,138,159,109Y09M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,276,145,131,1761,895,866,385,166,219,109Y09M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,361,192,169,2661,1405,1256,489,212,277,109Y09M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,613,286,327,2387,1083,1304,365,154,211,109Y09M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,241,123,118,1259,645,614,274,124,150,109Y09M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,433,246,187,1905,953,952,320,164,156,109Y09M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,200,114,86,1163,626,537,212,107,105,109Y09M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,657,333,324,2317,1122,1195,519,222,297,109Y09M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,99,46,53,754,379,375,222,96,126,109Y09M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,908,466,442,7151,3475,3676,1311,561,750,109Y09M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,562,279,283,4357,2264,2093,912,403,509,109Y09M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,274,142,132,2025,1075,950,439,202,237,109Y09M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,156,81,75,966,538,428,264,130,134,109Y09M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,171,72,99,1120,618,502,306,137,169,109Y09M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,61,37,24,767,396,371,202,87,115,109Y09M
10014,臺東縣,10014010,臺東市,10014010-044,建業里,121,68,53,1049,558,491,285,114,171,109Y09M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,147,86,61,1139,570,569,266,120,146,109Y09M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,234,126,108,1746,939,807,324,135,189,109Y09M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,24,14,10,429,264,165,180,79,101,109Y09M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,81,34,47,700,373,327,255,109,146,109Y09M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,124,66,58,1087,638,449,294,141,153,109Y09M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,243,133,110,2165,1124,1041,586,278,308,109Y09M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,261,128,133,1467,751,716,433,214,219,109Y09M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,253,131,122,1729,908,821,470,242,228,109Y09M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,49,30,19,521,291,230,206,104,102,109Y09M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,138,76,62,1366,777,589,449,200,249,109Y09M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,149,71,78,1299,724,575,438,194,244,109Y09M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,190,86,104,934,486,448,227,100,127,109Y09M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,119,63,56,732,407,325,181,83,98,109Y09M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,102,53,49,604,311,293,200,96,104,109Y09M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,224,113,111,1311,670,641,376,160,216,109Y09M
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,51,25,26,412,244,168,135,70,65,109Y09M
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,60,30,30,550,324,226,160,74,86,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,53,26,27,390,228,162,93,42,51,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,41,19,22,334,183,151,115,56,59,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,44,22,22,384,217,167,106,53,53,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,14,9,5,234,145,89,107,55,52,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,103,58,45,891,496,395,298,153,145,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,130,66,64,1015,565,450,288,121,167,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,87,42,45,832,496,336,249,106,143,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,216,109,107,1804,966,838,504,224,280,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,177,86,91,1005,528,477,167,74,93,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,319,166,153,2705,1409,1296,490,211,279,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,136,70,66,942,490,452,205,104,101,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,155,80,75,1032,553,479,159,79,80,109Y09M
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,122,68,54,807,445,362,302,154,148,109Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,57,25,32,518,290,228,149,68,81,109Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,59,34,25,677,388,289,230,96,134,109Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,91,43,48,654,339,315,229,109,120,109Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,157,90,67,1172,656,516,299,141,158,109Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,80,55,25,687,368,319,221,104,117,109Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,98,44,54,819,441,378,271,123,148,109Y09M
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,100,48,52,790,442,348,286,142,144,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,119,66,53,891,498,393,266,110,156,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,60,35,25,507,270,237,169,76,93,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,29,12,17,236,139,97,91,42,49,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,76,40,36,587,301,286,219,103,116,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,280,140,140,1534,762,772,454,180,274,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,28,16,12,253,142,111,97,47,50,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,66,37,29,628,366,262,225,112,113,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,33,17,16,213,121,92,98,39,59,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,34,20,14,308,177,131,98,49,49,109Y09M
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,39,22,17,340,193,147,104,47,57,109Y09M
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,94,55,39,1190,808,382,393,187,206,109Y09M
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,100,55,45,905,506,399,280,119,161,109Y09M
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,79,41,38,749,428,321,248,118,130,109Y09M
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,21,10,11,191,113,78,70,36,34,109Y09M
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,37,19,18,379,214,165,155,62,93,109Y09M
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,81,48,33,649,364,285,280,131,149,109Y09M
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,205,108,97,1609,894,715,527,235,292,109Y09M
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,34,14,20,418,263,155,189,77,112,109Y09M
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,104,53,51,843,543,300,348,153,195,109Y09M
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,62,37,25,413,260,153,137,73,64,109Y09M
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,170,91,79,1537,876,661,477,217,260,109Y09M
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,65,34,31,657,390,267,243,107,136,109Y09M
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,71,46,25,869,542,327,319,146,173,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,126,70,56,1055,566,489,278,130,148,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,44,28,16,467,253,214,135,70,65,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,29,12,17,415,244,171,196,89,107,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,52,31,21,454,278,176,142,78,64,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,156,96,60,1098,568,530,333,146,187,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,196,109,87,1397,758,639,430,201,229,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,74,37,37,625,359,266,197,92,105,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,204,117,87,1488,786,702,290,136,154,109Y09M
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,111,64,47,761,407,354,166,66,100,109Y09M
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,100,59,41,629,341,288,139,64,75,109Y09M
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,147,79,68,956,537,419,169,75,94,109Y09M
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,178,89,89,1060,568,492,245,109,136,109Y09M
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,115,61,54,1121,582,539,296,133,163,109Y09M
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,51,27,24,442,230,212,102,47,55,109Y09M
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,132,73,59,867,491,376,134,71,63,109Y09M
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,123,53,70,931,504,427,141,73,68,109Y09M
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,174,93,81,1346,693,653,196,94,102,109Y09M
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,187,90,97,684,363,321,79,30,49,109Y09M
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,53,26,27,224,118,106,35,15,20,109Y09M
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,50,26,24,235,124,111,30,10,20,109Y09M
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,182,90,92,888,484,404,118,52,66,109Y09M
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,126,76,50,532,294,238,64,34,30,109Y09M
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,95,50,45,475,268,207,44,24,20,109Y09M
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,108,55,53,542,306,236,60,24,36,109Y09M
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,60,35,25,287,154,133,28,12,16,109Y09M
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,80,50,30,377,201,176,53,30,23,109Y09M
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,95,46,49,527,288,239,80,36,44,109Y09M
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,195,103,92,934,503,431,107,51,56,109Y09M
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,111,55,56,478,242,236,53,27,26,109Y09M
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,92,46,46,550,273,277,76,32,44,109Y09M
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,235,110,125,1154,593,561,145,62,83,109Y09M
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,57,31,26,294,158,136,50,24,26,109Y09M
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,56,30,26,291,144,147,47,19,28,109Y09M
10014,臺東縣,10014150,達仁鄉,10014150-001,台坂村,80,40,40,507,289,218,104,46,58,109Y09M
10014,臺東縣,10014150,達仁鄉,10014150-002,土坂村,111,53,58,778,441,337,107,46,61,109Y09M
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,39,28,11,279,155,124,58,29,29,109Y09M
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,65,39,26,485,273,212,90,38,52,109Y09M
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,38,19,19,322,180,142,63,30,33,109Y09M
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,34,20,14,289,142,147,34,17,17,109Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,236,132,104,1236,593,643,109,59,50,109Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,125,67,58,728,351,377,78,36,42,109Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,174,101,73,1165,583,582,135,68,67,109Y09M
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,185,88,97,904,467,437,97,50,47,109Y09M
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,139,77,62,1158,629,529,351,166,185,109Y12M
10014,臺東縣,10014010,臺東市,10014010-002,富豐里,113,61,52,744,421,323,152,63,89,109Y12M
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,170,93,77,1954,1023,931,328,144,184,109Y12M
10014,臺東縣,10014010,臺東市,10014010-004,南王里,259,138,121,2368,1247,1121,508,223,285,109Y12M
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,239,133,106,2432,1227,1205,492,216,276,109Y12M
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,296,160,136,2251,1191,1060,538,251,287,109Y12M
10014,臺東縣,10014010,臺東市,10014010-007,新生里,691,351,340,5596,2729,2867,1224,540,684,109Y12M
10014,臺東縣,10014010,臺東市,10014010-008,民生里,301,156,145,2464,1227,1237,729,318,411,109Y12M
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,106,57,49,679,356,323,185,74,111,109Y12M
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,923,473,450,2139,991,1148,515,216,299,109Y12M
10014,臺東縣,10014010,臺東市,10014010-011,中心里,948,512,436,2638,1294,1344,571,242,329,109Y12M
10014,臺東縣,10014010,臺東市,10014010-012,自強里,1132,578,554,3375,1612,1763,839,373,466,109Y12M
10014,臺東縣,10014010,臺東市,10014010-013,民族里,802,433,369,1195,548,647,280,131,149,109Y12M
10014,臺東縣,10014010,臺東市,10014010-014,四維里,88,46,42,526,285,241,132,62,70,109Y12M
10014,臺東縣,10014010,臺東市,10014010-015,中華里,173,93,80,1340,689,651,363,153,210,109Y12M
10014,臺東縣,10014010,臺東市,10014010-016,強國里,61,30,31,504,273,231,138,62,76,109Y12M
10014,臺東縣,10014010,臺東市,10014010-017,建國里,106,60,46,962,510,452,297,127,170,109Y12M
10014,臺東縣,10014010,臺東市,10014010-018,民權里,101,61,40,678,360,318,174,79,95,109Y12M
10014,臺東縣,10014010,臺東市,10014010-019,仁愛里,57,32,25,551,297,254,173,74,99,109Y12M
10014,臺東縣,10014010,臺東市,10014010-020,中正里,20,10,10,565,285,280,243,111,132,109Y12M
10014,臺東縣,10014010,臺東市,10014010-021,大同里,87,41,46,603,301,302,180,70,110,109Y12M
10014,臺東縣,10014010,臺東市,10014010-022,成功里,84,43,41,634,335,299,176,74,102,109Y12M
10014,臺東縣,10014010,臺東市,10014010-023,文化里,454,240,214,760,406,354,205,114,91,109Y12M
10014,臺東縣,10014010,臺東市,10014010-024,中山里,220,111,109,553,279,274,207,92,115,109Y12M
10014,臺東縣,10014010,臺東市,10014010-025,復國里,54,30,24,473,248,225,127,59,68,109Y12M
10014,臺東縣,10014010,臺東市,10014010-026,興國里,245,131,114,577,282,295,171,66,105,109Y12M
10014,臺東縣,10014010,臺東市,10014010-027,復興里,40,20,20,325,172,153,88,42,46,109Y12M
10014,臺東縣,10014010,臺東市,10014010-028,鐵花里,18,11,7,293,148,145,104,40,64,109Y12M
10014,臺東縣,10014010,臺東市,10014010-029,新園里,159,94,65,1402,761,641,298,137,161,109Y12M
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,280,147,133,1816,921,895,392,170,222,109Y12M
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,365,194,171,2659,1405,1254,496,213,283,109Y12M
10014,臺東縣,10014010,臺東市,10014010-032,光明里,603,290,313,2385,1079,1306,369,153,216,109Y12M
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,247,127,120,1248,637,611,283,131,152,109Y12M
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,437,246,191,1920,962,958,325,167,158,109Y12M
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,199,114,85,1158,622,536,216,107,109,109Y12M
10014,臺東縣,10014010,臺東市,10014010-036,東海里,654,322,332,2309,1122,1187,524,219,305,109Y12M
10014,臺東縣,10014010,臺東市,10014010-037,新興里,100,48,52,752,378,374,224,95,129,109Y12M
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,880,445,435,7139,3493,3646,1334,569,765,109Y12M
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,577,291,286,4333,2249,2084,912,401,511,109Y12M
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,270,140,130,2022,1074,948,439,203,236,109Y12M
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,159,81,78,959,534,425,267,130,137,109Y12M
10014,臺東縣,10014010,臺東市,10014010-042,建和里,167,69,98,1109,611,498,308,137,171,109Y12M
10014,臺東縣,10014010,臺東市,10014010-043,建興里,57,36,21,761,393,368,206,88,118,109Y12M
10014,臺東縣,10014010,臺東市,10014010-044,建業里,126,67,59,1040,557,483,283,114,169,109Y12M
10014,臺東縣,10014010,臺東市,10014010-045,知本里,146,85,61,1151,575,576,267,119,148,109Y12M
10014,臺東縣,10014010,臺東市,10014010-046,建農里,236,126,110,1753,942,811,328,135,193,109Y12M
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,27,14,13,430,262,168,182,81,101,109Y12M
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,81,33,48,697,368,329,256,112,144,109Y12M
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,128,68,60,1070,624,446,301,146,155,109Y12M
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,240,132,108,2151,1108,1043,586,282,304,109Y12M
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,268,133,135,1458,752,706,437,213,224,109Y12M
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,254,129,125,1720,905,815,481,247,234,109Y12M
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,51,33,18,523,295,228,210,105,105,109Y12M
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,140,76,64,1368,778,590,446,199,247,109Y12M
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,146,69,77,1290,717,573,435,190,245,109Y12M
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,185,86,99,934,483,451,236,103,133,109Y12M
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,118,60,58,727,404,323,184,85,99,109Y12M
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,103,54,49,597,308,289,201,97,104,109Y12M
10014,臺東縣,10014030,關山鎮,10014030-005,里壠里,220,110,110,1301,663,638,376,159,217,109Y12M
