COUNTY_ID,COUNTY,TOWN_ID,TOWN,V_ID,VILLAGE,NATURE_INC_CNT,SOCIAL_INC_CNT,INC_CNT,ENTRY_P_CNT,EXIT_P_CNT,ENTRY_ADDR_CNT,EXIT_ADDR_CNT,INFO_TIME
縣市代碼,縣市名稱,鄉鎮市區代碼,鄉鎮市區名稱,村里代碼,村里名稱,自然增加人數,社會增加人數,總增加人數,遷入人口數,遷出人口數,鄉鎮區內住址變更之遷入人口數,鄉鎮區內住址變更之遷出人口數,資料時間
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,-8,-23,-31,51,59,35,50,109Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,-13,16,3,68,64,26,14,109Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,-10,1,-9,30,30,39,38,109Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,-16,-18,-34,25,43,10,10,109Y
10014,臺東縣,10014030,關山鎮,10014030-005,里里,-19,-35,-54,79,111,29,32,109Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,-8,3,-5,22,19,19,19,109Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,-9,-16,-25,21,42,12,7,109Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,-2,-9,-11,15,24,1,1,109Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,-3,14,11,32,18,3,3,109Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,-4,14,10,32,18,11,11,109Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,-4,-1,-5,11,13,4,3,109Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,-3,-13,-16,40,46,12,19,109Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,-3,-16,-19,37,63,23,13,109Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,-12,-26,-38,56,78,28,32,109Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,-5,6,1,114,105,35,38,109Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,-1,3,2,62,63,39,35,109Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,-10,9,-1,188,196,73,56,109Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,-19,2,-17,62,51,17,26,109Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,-14,-21,-35,43,66,30,28,109Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,-9,-44,-53,47,80,18,29,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,-13,-7,-20,17,24,6,6,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,-15,-12,-27,48,57,15,18,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,0,-11,-11,32,36,14,21,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,-6,17,11,63,48,26,24,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,-8,-19,-27,24,41,15,17,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,-19,-14,-33,39,63,28,18,109Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,-6,-30,-36,25,55,21,21,109Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,-16,-11,-27,57,65,24,27,109Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,2,8,10,17,16,15,8,109Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,0,2,2,8,6,4,4,109Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,1,-5,-4,29,34,10,10,109Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,18,-25,-7,67,91,51,52,109Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,-5,-1,-6,16,20,15,12,109Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,0,-21,-21,15,34,8,10,109Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,-4,-3,-7,2,4,6,7,109Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,-8,7,-1,15,10,13,11,109Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,-2,-5,-7,16,16,2,7,109Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,-22,-20,-42,87,99,11,19,109Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,-15,-20,-35,38,57,16,17,109Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,-14,-1,-15,31,45,23,10,109Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,-4,-6,-10,7,13,0,0,109Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,-12,-9,-21,11,21,4,3,109Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,-11,6,-5,39,38,15,10,109Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,-20,2,-18,94,82,39,49,109Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,-11,2,-9,15,17,5,1,109Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,-14,19,5,41,31,15,6,109Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,-7,10,3,20,13,7,4,109Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,-30,-10,-40,70,67,19,32,109Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,-6,-14,-20,19,29,7,11,109Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,-16,-18,-34,29,48,15,14,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,-13,3,-10,52,54,25,20,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,-5,-15,-20,18,30,5,8,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,-11,-7,-18,17,21,7,10,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,-1,12,11,26,25,27,16,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,-8,-19,-27,34,45,33,41,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,-15,6,-9,74,64,53,57,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,1,11,12,24,14,13,12,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,-2,5,3,95,90,33,33,109Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,-6,5,-1,45,41,21,20,109Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,-3,-21,-24,25,38,21,29,109Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,-12,-35,-47,28,63,20,20,109Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,-9,-13,-22,67,76,22,26,109Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,-11,-8,-19,57,74,45,36,109Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,0,-12,-12,21,36,15,12,109Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,3,-10,-7,87,102,39,34,109Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,1,-25,-24,77,103,29,28,109Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,0,12,12,120,102,48,54,109Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,-4,-3,-7,27,34,21,17,109Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,-1,-4,-5,7,14,4,1,109Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,4,-13,-9,4,14,2,5,109Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,-1,-14,-15,41,44,20,31,109Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,0,10,10,43,32,17,18,109Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,-1,12,11,33,29,23,15,109Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,-6,22,16,45,28,14,9,109Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,-2,1,-1,16,15,14,14,109Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,2,0,2,31,31,7,7,109Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,-1,-9,-10,35,37,10,17,109Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,4,-2,2,38,42,31,29,109Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,8,-3,5,19,23,3,2,109Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,3,-12,-9,18,33,7,4,109Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,6,1,7,64,61,23,25,109Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,-3,1,-2,20,18,5,6,109Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,-2,-3,-5,16,18,12,13,109Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台村,-4,20,16,35,17,18,16,109Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土村,-2,-18,-20,24,41,16,17,109Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,0,2,2,15,12,8,9,109Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,3,-18,-15,22,38,15,17,109Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,-2,-27,-29,18,33,11,23,109Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,-3,39,36,34,9,24,10,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,2,38,40,95,53,48,52,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,4,18,22,34,19,36,33,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,3,28,31,116,89,42,41,109Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,5,24,29,86,62,12,12,109Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,-14,-13,-27,62,77,111,109,110Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,-3,-38,-41,112,148,126,128,110Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,-9,76,67,111,93,143,85,110Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,-10,78,68,99,110,203,114,110Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,3,-11,-8,106,110,124,131,110Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,-29,26,-3,162,215,304,225,110Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,-11,-42,-53,88,145,156,141,110Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,-8,0,-8,31,41,58,48,110Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,-4,-84,-88,101,115,159,229,110Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,-8,-84,-92,112,153,164,207,110Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,15,-81,-66,143,184,221,261,110Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,-1,3,2,105,114,169,157,110Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,-16,-55,-71,63,69,101,150,110Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,-16,4,-12,47,45,75,73,110Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,-7,-59,-66,27,61,57,82,110Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,-18,-14,-32,39,52,75,76,110Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,-7,-56,-63,38,88,172,178,110Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,1,-74,-73,34,56,65,117,110Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,-23,11,-12,56,52,70,63,110Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,-16,87,71,117,88,154,96,110Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,5,42,47,141,128,180,151,110Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,3,-55,-52,102,160,173,170,110Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,-1,-26,-27,20,57,62,51,110Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,-7,-6,-13,65,81,115,105,110Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,-4,9,5,68,49,75,85,110Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,-2,-104,-106,69,105,140,208,110Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,-13,-67,-80,20,65,45,67,110Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,-1,79,78,224,187,329,287,110Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,-18,-4,-22,103,128,205,184,110Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,-16,-17,-33,74,79,100,112,110Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,-9,-15,-24,33,30,49,67,110Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,0,-11,-11,44,48,51,58,110Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,7,-8,-1,31,43,39,35,110Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,-10,-7,-17,54,61,79,79,110Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,-9,-22,-31,59,63,66,84,110Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,-4,-21,-25,39,60,74,74,110Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,-2,46,44,39,49,100,44,110Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,-2,5,3,46,72,108,77,110Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,-10,-11,-21,28,35,4,8,110Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,-5,-26,-31,30,47,18,27,110Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,-24,-27,-51,42,45,26,50,110Y
10014,臺東縣,10014020,成功鎮,10014020-004,三民里,-26,15,-11,81,85,85,66,110Y
10014,臺東縣,10014020,成功鎮,10014020-005,忠智里,-10,25,15,59,63,86,57,110Y
10014,臺東縣,10014020,成功鎮,10014020-006,忠仁里,-26,-21,-47,73,80,46,60,110Y
10014,臺東縣,10014020,成功鎮,10014020-007,和平里,-13,1,-12,34,30,21,24,110Y
10014,臺東縣,10014020,成功鎮,10014020-008,信義里,-25,6,-19,78,78,23,17,110Y
10014,臺東縣,10014030,關山鎮,10014030-001,德高里,-22,12,-10,64,60,29,21,110Y
10014,臺東縣,10014030,關山鎮,10014030-002,豐泉里,0,-20,-20,63,77,26,32,110Y
10014,臺東縣,10014030,關山鎮,10014030-003,新福里,-13,-7,-20,41,53,20,15,110Y
10014,臺東縣,10014030,關山鎮,10014030-004,中福里,-7,-2,-9,36,38,17,17,110Y
10014,臺東縣,10014030,關山鎮,10014030-005,里■里,-26,-15,-41,67,88,42,36,110Y
10014,臺東縣,10014030,關山鎮,10014030-006,電光里,-6,-4,-10,11,14,8,9,110Y
10014,臺東縣,10014030,關山鎮,10014030-007,月眉里,-8,-18,-26,18,24,3,15,110Y
10014,臺東縣,10014040,卑南鄉,10014040-001,嘉豐村,-4,9,5,23,12,1,3,110Y
10014,臺東縣,10014040,卑南鄉,10014040-002,利吉村,-6,-2,-8,33,38,7,4,110Y
10014,臺東縣,10014040,卑南鄉,10014040-003,富山村,-2,-14,-16,23,37,4,4,110Y
10014,臺東縣,10014040,卑南鄉,10014040-004,富源村,-1,-6,-7,11,17,1,1,110Y
10014,臺東縣,10014040,卑南鄉,10014040-005,明峰村,-12,-8,-20,41,52,27,24,110Y
10014,臺東縣,10014040,卑南鄉,10014040-006,初鹿村,-4,-15,-19,42,48,11,20,110Y
10014,臺東縣,10014040,卑南鄉,10014040-007,美農村,-8,-18,-26,62,77,12,15,110Y
10014,臺東縣,10014040,卑南鄉,10014040-008,賓朗村,-15,-34,-49,101,116,26,45,110Y
10014,臺東縣,10014040,卑南鄉,10014040-009,泰安村,2,-21,-19,48,69,27,27,110Y
10014,臺東縣,10014040,卑南鄉,10014040-010,太平村,-4,45,41,214,211,74,32,110Y
10014,臺東縣,10014040,卑南鄉,10014040-011,利嘉村,-7,12,5,74,53,11,20,110Y
10014,臺東縣,10014040,卑南鄉,10014040-012,東興村,-3,7,4,57,53,37,34,110Y
10014,臺東縣,10014040,卑南鄉,10014040-013,溫泉村,-14,-7,-21,96,94,11,20,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-001,瑞和村,-5,-2,-7,20,21,1,2,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-002,瑞豐村,-5,6,1,59,47,16,22,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-003,瑞源村,-12,-16,-28,24,40,16,16,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-004,永安村,-17,-21,-38,52,65,38,46,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-005,瑞隆村,-13,-9,-22,26,39,15,11,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-006,鹿野村,-17,-29,-46,39,70,24,22,110Y
10014,臺東縣,10014050,鹿野鄉,10014050-007,龍田村,-7,19,12,52,42,25,16,110Y
10014,臺東縣,10014060,池上鄉,10014060-001,福文村,-15,-7,-22,41,51,8,5,110Y
10014,臺東縣,10014060,池上鄉,10014060-002,慶豐村,-9,3,-6,18,23,17,9,110Y
10014,臺東縣,10014060,池上鄉,10014060-003,大坡村,-6,-1,-7,4,5,5,5,110Y
10014,臺東縣,10014060,池上鄉,10014060-004,大埔村,0,4,4,32,28,6,6,110Y
10014,臺東縣,10014060,池上鄉,10014060-005,福原村,-5,-27,-32,87,105,25,34,110Y
10014,臺東縣,10014060,池上鄉,10014060-006,錦園村,1,-8,-7,6,14,8,8,110Y
10014,臺東縣,10014060,池上鄉,10014060-007,新興村,-3,21,18,44,25,4,2,110Y
10014,臺東縣,10014060,池上鄉,10014060-008,萬安村,-4,9,5,17,6,1,3,110Y
10014,臺東縣,10014060,池上鄉,10014060-009,富興村,-2,-7,-9,10,15,3,5,110Y
10014,臺東縣,10014060,池上鄉,10014060-010,振興村,-8,9,1,22,13,1,1,110Y
10014,臺東縣,10014070,東河鄉,10014070-001,北源村,-25,3,-22,88,88,14,11,110Y
10014,臺東縣,10014070,東河鄉,10014070-002,泰源村,-7,-22,-29,36,47,21,32,110Y
10014,臺東縣,10014070,東河鄉,10014070-003,東河村,-15,13,-2,55,48,14,8,110Y
10014,臺東縣,10014070,東河鄉,10014070-004,尚德村,-5,-5,-10,12,17,2,2,110Y
10014,臺東縣,10014070,東河鄉,10014070-005,隆昌村,-8,-8,-16,21,30,1,0,110Y
10014,臺東縣,10014070,東河鄉,10014070-006,興昌村,-16,10,-6,45,34,6,7,110Y
10014,臺東縣,10014070,東河鄉,10014070-007,都蘭村,-23,26,3,126,102,23,21,110Y
10014,臺東縣,10014080,長濱鄉,10014080-001,樟原村,-13,-6,-19,21,30,9,6,110Y
10014,臺東縣,10014080,長濱鄉,10014080-002,三間村,-17,-29,-46,48,65,26,38,110Y
10014,臺東縣,10014080,長濱鄉,10014080-003,忠勇村,-11,-18,-29,24,29,12,25,110Y
10014,臺東縣,10014080,長濱鄉,10014080-004,長濱村,-26,44,18,84,56,48,32,110Y
10014,臺東縣,10014080,長濱鄉,10014080-005,竹湖村,-17,-21,-38,28,45,5,9,110Y
10014,臺東縣,10014080,長濱鄉,10014080-006,寧埔村,-19,16,-3,45,39,15,5,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-001,美和村,-10,-9,-19,43,50,15,17,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-002,三和村,-8,1,-7,27,28,4,2,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-003,華源村,-11,13,2,25,14,8,6,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-004,北里村,-11,-13,-24,32,35,9,19,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-005,泰和村,-8,-22,-30,40,74,26,14,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-006,大王村,-12,-36,-48,70,99,24,31,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-007,香蘭村,-9,5,-4,31,23,16,19,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-008,金崙村,-7,25,18,95,68,49,51,110Y
10014,臺東縣,10014090,太麻里鄉,10014090-009,多良村,-4,13,9,45,40,23,15,110Y
10014,臺東縣,10014100,大武鄉,10014100-001,大竹村,-7,-4,-11,49,46,31,38,110Y
10014,臺東縣,10014100,大武鄉,10014100-002,大鳥村,-10,-2,-12,41,45,33,31,110Y
10014,臺東縣,10014100,大武鄉,10014100-003,大武村,-14,6,-8,95,90,44,43,110Y
10014,臺東縣,10014100,大武鄉,10014100-004,尚武村,-9,-39,-48,43,89,44,37,110Y
10014,臺東縣,10014100,大武鄉,10014100-005,南興村,4,16,20,41,22,15,18,110Y
10014,臺東縣,10014110,綠島鄉,10014110-001,公館村,-2,-9,-11,95,86,21,39,110Y
10014,臺東縣,10014110,綠島鄉,10014110-002,中寮村,10,-5,5,90,84,56,67,110Y
10014,臺東縣,10014110,綠島鄉,10014110-003,南寮村,3,111,114,193,111,79,50,110Y
10014,臺東縣,10014120,海端鄉,10014120-001,廣原村,0,-7,-7,41,46,19,21,110Y
10014,臺東縣,10014120,海端鄉,10014120-002,霧鹿村,-2,16,14,28,12,13,13,110Y
10014,臺東縣,10014120,海端鄉,10014120-003,利稻村,5,-1,4,16,18,4,3,110Y
10014,臺東縣,10014120,海端鄉,10014120-004,海端村,-1,15,14,69,54,32,32,110Y
10014,臺東縣,10014120,海端鄉,10014120-005,崁頂村,8,21,29,45,22,14,16,110Y
10014,臺東縣,10014120,海端鄉,10014120-006,加拿村,-6,14,8,32,21,15,12,110Y
10014,臺東縣,10014130,延平鄉,10014130-001,武陵村,6,6,12,43,36,12,13,110Y
10014,臺東縣,10014130,延平鄉,10014130-002,永康村,0,18,18,24,8,3,1,110Y
10014,臺東縣,10014130,延平鄉,10014130-003,紅葉村,-3,-5,-8,22,25,1,3,110Y
10014,臺東縣,10014130,延平鄉,10014130-004,鸞山村,-1,10,9,51,34,14,21,110Y
10014,臺東縣,10014130,延平鄉,10014130-005,桃源村,0,24,24,55,39,40,32,110Y
10014,臺東縣,10014140,金峰鄉,10014140-001,新興村,-3,19,16,37,19,11,10,110Y
10014,臺東縣,10014140,金峰鄉,10014140-002,正興村,0,0,0,22,22,3,3,110Y
10014,臺東縣,10014140,金峰鄉,10014140-003,嘉蘭村,9,13,22,76,67,21,17,110Y
10014,臺東縣,10014140,金峰鄉,10014140-004,賓茂村,1,-6,-5,16,19,4,7,110Y
10014,臺東縣,10014140,金峰鄉,10014140-005,歷坵村,-5,0,-5,15,13,7,9,110Y
10014,臺東縣,10014150,達仁鄉,10014150-001,台■村,-2,-4,-6,33,38,20,19,110Y
10014,臺東縣,10014150,達仁鄉,10014150-002,土■村,-2,-13,-15,34,46,29,30,110Y
10014,臺東縣,10014150,達仁鄉,10014150-003,新化村,-1,15,14,25,10,3,3,110Y
10014,臺東縣,10014150,達仁鄉,10014150-004,安朔村,-5,3,-2,36,39,14,8,110Y
10014,臺東縣,10014150,達仁鄉,10014150-005,森永村,-3,-9,-12,18,21,8,14,110Y
10014,臺東縣,10014150,達仁鄉,10014150-006,南田村,-4,-12,-16,7,19,5,5,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-001,東清村,2,15,17,77,56,28,34,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-002,朗島村,-2,0,-2,24,26,6,4,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-003,紅頭村,6,10,16,69,61,25,23,110Y
10014,臺東縣,10014160,蘭嶼鄉,10014160-004,椰油村,-2,-1,-3,59,62,22,20,110Y
10014,臺東縣,10014010,臺東市,10014010-001,富岡里,-21,-31,-52,82,100,146,159,111Y
10014,臺東縣,10014010,臺東市,10014010-003,岩灣里,-12,33,21,118,106,154,133,111Y
10014,臺東縣,10014010,臺東市,10014010-004,南王里,3,9,12,85,107,118,87,111Y
10014,臺東縣,10014010,臺東市,10014010-005,卑南里,-2,29,27,107,88,114,104,111Y
10014,臺東縣,10014010,臺東市,10014010-006,南榮里,-21,77,56,110,106,177,104,111Y
10014,臺東縣,10014010,臺東市,10014010-007,新生里,-11,15,4,166,145,191,197,111Y
10014,臺東縣,10014010,臺東市,10014010-008,民生里,-11,-26,-37,77,115,130,118,111Y
10014,臺東縣,10014010,臺東市,10014010-009,寶桑里,-13,38,25,42,32,89,61,111Y
10014,臺東縣,10014010,臺東市,10014010-010,馬蘭里,4,-58,-54,86,120,179,203,111Y
10014,臺東縣,10014010,臺東市,10014010-011,中心里,-11,-66,-77,108,141,175,208,111Y
10014,臺東縣,10014010,臺東市,10014010-012,自強里,6,-69,-63,126,156,218,257,111Y
10014,臺東縣,10014010,臺東市,10014010-013,民族里,3,-86,-83,132,149,160,229,111Y
10014,臺東縣,10014010,臺東市,10014010-015,中華里,-16,25,9,84,72,128,115,111Y
10014,臺東縣,10014010,臺東市,10014010-017,建國里,-13,-8,-21,51,55,63,67,111Y
10014,臺東縣,10014010,臺東市,10014010-020,中正里,-21,-71,-92,46,90,91,118,111Y
10014,臺東縣,10014010,臺東市,10014010-022,成功里,-21,-2,-23,74,88,111,99,111Y
10014,臺東縣,10014010,臺東市,10014010-023,文化里,-9,-17,-26,80,96,203,204,111Y
10014,臺東縣,10014010,臺東市,10014010-024,中山里,-11,-125,-136,50,57,74,192,111Y
10014,臺東縣,10014010,臺東市,10014010-029,新園里,-17,26,9,73,56,71,62,111Y
10014,臺東縣,10014010,臺東市,10014010-030,豐田里,-16,11,-5,85,98,96,72,111Y
10014,臺東縣,10014010,臺東市,10014010-031,豐年里,-3,-6,-9,121,137,157,147,111Y
10014,臺東縣,10014010,臺東市,10014010-032,光明里,1,-63,-62,99,150,143,155,111Y
10014,臺東縣,10014010,臺東市,10014010-033,豐樂里,0,-11,-11,40,60,78,69,111Y
10014,臺東縣,10014010,臺東市,10014010-034,永樂里,-2,-5,-7,87,89,130,133,111Y
10014,臺東縣,10014010,臺東市,10014010-035,康樂里,-2,20,18,63,57,87,73,111Y
10014,臺東縣,10014010,臺東市,10014010-036,東海里,6,-46,-40,72,57,105,166,111Y
10014,臺東縣,10014010,臺東市,10014010-037,新興里,-19,-41,-60,50,55,69,105,111Y
10014,臺東縣,10014010,臺東市,10014010-038,豐榮里,-5,0,-5,106,107,143,142,111Y
10014,臺東縣,10014010,臺東市,10014010-039,豐谷里,-19,-45,-64,102,127,139,159,111Y
10014,臺東縣,10014010,臺東市,10014010-040,豐里里,-14,-20,-34,71,63,91,119,111Y
10014,臺東縣,10014010,臺東市,10014010-041,豐原里,-13,-6,-19,31,39,62,60,111Y
10014,臺東縣,10014010,臺東市,10014010-042,建和里,-19,-5,-24,48,53,50,50,111Y
10014,臺東縣,10014010,臺東市,10014010-043,建興里,-5,26,21,52,39,51,38,111Y
10014,臺東縣,10014010,臺東市,10014010-045,知本里,-27,-13,-40,84,95,92,94,111Y
10014,臺東縣,10014010,臺東市,10014010-046,建農里,-3,14,11,67,65,109,97,111Y
10014,臺東縣,10014010,臺東市,10014010-047,仁和里,-19,-10,-29,102,124,163,151,111Y
10014,臺東縣,10014010,臺東市,10014010-048,豐安里,-8,167,159,117,101,242,91,111Y
10014,臺東縣,10014010,臺東市,10014010-049,豐盛里,1,9,10,94,124,181,142,111Y
10014,臺東縣,10014020,成功鎮,10014020-001,博愛里,-10,-4,-14,25,29,2,2,111Y
10014,臺東縣,10014020,成功鎮,10014020-002,忠孝里,-15,1,-14,43,35,16,23,111Y
10014,臺東縣,10014020,成功鎮,10014020-003,三仙里,-26,6,-20,48,33,28,37,111Y
