LCODE_C1,LCODE_C2,LCODE_C3,METHOD,DATATIME,MDDI_ORG,LCODEC_C1,LCODEC_C2,LCODEC_C3,Shape_Leng,Shape_Area,分類,area_ha
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,123.497941703999999,629.299878358999990,05建築利用土地,0.062929987835900
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,70.573579692999999,203.413593157999998,05建築利用土地,0.020341359315800
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,32.892592881100001,51.274844953699997,05建築利用土地,0.005127484495370
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,25.344650258100000,38.840338732600003,05建築利用土地,0.003884033873260
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,74.457314109300000,301.668432562000021,05建築利用土地,0.030166843256200
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,72.512476753900003,186.021006502999995,05建築利用土地,0.018602100650300
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,52.426488138200000,170.858437901999991,05建築利用土地,0.017085843790200
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,35.846722642899998,47.277756541700001,05建築利用土地,0.004727775654170
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,37.811742112300003,67.820958655799998,05建築利用土地,0.006782095865580
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,41.708077438300002,105.453483046000002,05建築利用土地,0.010545348304600
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,47.021112041499997,133.294963655999993,05建築利用土地,0.013329496365600
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,30.193630341399999,40.632562113600002,05建築利用土地,0.004063256211360
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,35.776708934200002,62.751211270100001,05建築利用土地,0.006275121127010
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,23.588568870400000,34.755115893300001,05建築利用土地,0.003475511589330
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,70.434661415899996,218.759027518000011,05建築利用土地,0.021875902751800
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,28.564532982799999,45.914560215900003,05建築利用土地,0.004591456021590
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,61.800876222699998,238.025057193999999,05建築利用土地,0.023802505719400
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,29.186802023900000,47.313407854300003,05建築利用土地,0.004731340785430
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,41.155796900299997,105.832676996000004,05建築利用土地,0.010583267699600
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,37.319424717799997,61.247758348399998,05建築利用土地,0.006124775834840
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,32.102642699900002,58.583752250800003,05建築利用土地,0.005858375225080
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,24.568430577000001,32.502907931199999,05建築利用土地,0.003250290793120
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,30.968681351299999,50.461353484999997,05建築利用土地,0.005046135348500
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,13.883329201000000,11.991611060800000,05建築利用土地,0.001199161106080
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,46.537015888100001,134.526044520999989,05建築利用土地,0.013452604452100
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,34.419862160000001,63.544911376100004,05建築利用土地,0.006354491137610
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,47.626958566600003,122.612843108999996,05建築利用土地,0.012261284310900
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,36.514418993500001,59.049375482099997,05建築利用土地,0.005904937548210
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,124.997747593000000,288.496697589999997,05建築利用土地,0.028849669759000
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,23.131760954000001,32.794056408000003,05建築利用土地,0.003279405640800
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,22.459374559699999,30.242605799400000,05建築利用土地,0.003024260579940
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,35.297057122100000,71.707398868300004,05建築利用土地,0.007170739886830
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,75.072597144699998,136.287654906999990,05建築利用土地,0.013628765490700
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,42.889303463499999,106.743463262999995,05建築利用土地,0.010674346326300
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,17.040996709100000,16.772810614800001,05建築利用土地,0.001677281061480
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,27.971688451500000,47.846988122900001,05建築利用土地,0.004784698812290
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,16.380458323300001,17.189816842199999,05建築利用土地,0.001718981684220
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,64.662366131400006,266.099234718999980,05建築利用土地,0.026609923471900
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,113.522852786000001,311.159718058999999,05建築利用土地,0.031115971805900
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,47.516124857199998,112.867932878999994,05建築利用土地,0.011286793287900
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,26.400339209799998,41.550094205299999,05建築利用土地,0.004155009420530
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,30.784543233600001,38.610043176799998,05建築利用土地,0.003861004317680
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,71.692027692300002,305.103026428000021,05建築利用土地,0.030510302642800
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,260.921188690999998,2221.818284649999896,05建築利用土地,0.222181828465000
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,27.763880078900002,40.975832263000001,05建築利用土地,0.004097583226300
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,22.075817885999999,30.442539575200001,05建築利用土地,0.003044253957520
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,74.113866977699999,341.375685212999997,05建築利用土地,0.034137568521300
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,38.447168698399999,87.171445015800003,05建築利用土地,0.008717144501580
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,66.641303014200005,259.274536269000009,05建築利用土地,0.025927453626900
05,0505,050500,1,202211,亞新國土科技股份有限公司,建築利用土地,倉儲,倉儲,74.208643784299994,337.107244014999992,05建築利用土地,0.033710724401500
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,30.880058626200000,58.654531532800000,05建築利用土地,0.005865453153280
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,65.871047909599994,258.721504176999986,05建築利用土地,0.025872150417700
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,43.799950070800001,95.502711002400005,05建築利用土地,0.009550271100240
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,34.035460063800002,69.064489475299993,05建築利用土地,0.006906448947530
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,32.751974927600003,58.946615417600000,05建築利用土地,0.005894661541760
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,65.405875395899997,248.393536439999991,05建築利用土地,0.024839353644000
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,73.435749876000003,278.147032008999986,05建築利用土地,0.027814703200900
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,134.826333672000004,802.366925243999958,05建築利用土地,0.080236692524400
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,133.644358922000009,959.274298639999984,05建築利用土地,0.095927429864000
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,111.838704539000005,589.312161923999952,05建築利用土地,0.058931216192400
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,28.369838145100001,27.202085907899999,05建築利用土地,0.002720208590790
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,71.719574348500004,268.651525549999974,05建築利用土地,0.026865152555000
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,60.005578640000003,184.440799196000000,05建築利用土地,0.018444079919600
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,63.295265459299998,180.810836368999986,05建築利用土地,0.018081083636900
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,108.817776390999995,683.250942544000054,05建築利用土地,0.068325094254400
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,38.961753231000003,88.761252673800001,05建築利用土地,0.008876125267380
05,0506,050600,1,202211,亞新國土科技股份有限公司,建築利用土地,宗教,宗教,30.818344167799999,59.314221558299998,05建築利用土地,0.005931422155830
05,0507,050700,0,202211,亞新國土科技股份有限公司,建築利用土地,殯葬設施,殯葬設施,52.017234115199997,183.841730939999991,05建築利用土地,0.018384173094000
05,0507,050700,0,202211,亞新國土科技股份有限公司,建築利用土地,殯葬設施,殯葬設施,27.896839066399998,54.094404611000002,05建築利用土地,0.005409440461100
05,0507,050700,0,202211,亞新國土科技股份有限公司,建築利用土地,殯葬設施,殯葬設施,32.967220611300000,59.809115943700000,05建築利用土地,0.005980911594370
05,0507,050700,0,202211,亞新國土科技股份有限公司,建築利用土地,殯葬設施,殯葬設施,41.653635997999999,109.425251586000002,05建築利用土地,0.010942525158600
05,0507,050700,0,202211,亞新國土科技股份有限公司,建築利用土地,殯葬設施,殯葬設施,48.561580998300002,133.940047816999993,05建築利用土地,0.013394004781700
05,0507,050700,0,202211,亞新國土科技股份有限公司,建築利用土地,殯葬設施,殯葬設施,22.222687697900000,37.743342691099997,05建築利用土地,0.003774334269110
05,0507,050700,0,202211,亞新國土科技股份有限公司,建築利用土地,殯葬設施,殯葬設施,24.809642444900000,44.527871158200000,05建築利用土地,0.004452787115820
